timestamp,spot_price,strike,model_prob,implied_prob,kelly_size,status
1779986411.648972,73095.00270351997,73106.2130671073,0.44687028467016143,0.42,423.9892307542386,MAKER_FILL_BUY
1779986412.0319169,73088.8445015485,73106.2130671073,0.4406618543275927,0.415,178.8002812439466,TAKER_SELL_YES
1779986412.9575603,73086.65416138172,73106.2130671073,0.4220504457976399,0.415,245.18894951029196,TAKER_SELL_YES
1779986414.0125248,73089.84511955749,73106.2130671073,0.40835856313361163,0.415,140.03579666773177,TAKER_SELL_YES
1779986414.4665718,73089.84511955749,73106.2130671073,0.40542696142707424,0.405,100.0,TAKER_SELL_YES
1779986429.0606048,73110.67853616129,73106.2130671073,0.5230625034418798,0.46,245.18894951029196,MAKER_FILL_SELL
1779986430.2017484,73111.01253444188,73106.2130671073,0.5262676530232799,0.46499999999999997,387.3890223586101,TAKER_BUY_YES
1779986436.2824652,73142.60380665034,73106.2130671073,0.5409614100367169,0.515,440.1893106739141,TAKER_BUY_YES
1779986439.7314627,73144.60886755637,73106.2130671073,0.5798541769533342,0.515,415.15536666119505,TAKER_BUY_YES
1779986452.7505426,73142.02176267466,73106.2130671073,0.6093311425658499,0.685,415.15536666119505,TAKER_SELL_YES
1779986462.0377028,73146.56952037108,73106.2130671073,0.6210146809674799,0.705,415.15536666119505,TAKER_SELL_YES
1779986465.1201472,73142.64062251156,73106.2130671073,0.6217202490972457,0.705,415.15536666119505,TAKER_SELL_YES
1779986465.8275595,73147.85461278864,73106.2130671073,0.6234167578637864,0.695,378.7346877747574,TAKER_SELL_YES
1779986467.0215805,73147.85461278864,73106.2130671073,0.6276240356884847,0.695,376.33292622670217,TAKER_SELL_YES
1779986468.0890913,73150.39945107007,73106.2130671073,0.6324355688706171,0.695,284.78142476678875,TAKER_SELL_YES
1779986468.3868725,73152.77467700453,73106.2130671073,0.6346576833365228,0.695,130.3739418944063,TAKER_SELL_YES
1779986468.7568004,73152.77467700453,73106.2130671073,0.6372848415330118,0.695,130.3739418944063,TAKER_SELL_YES
1779986469.4657435,73152.91084742367,73106.2130671073,0.6415955373073513,0.695,130.3739418944063,TAKER_SELL_YES
1779986469.7825735,73152.91084742367,73106.2130671073,0.6432434066863264,0.695,223.71345503778608,TAKER_BUY_NO
1779986471.4535768,73153.20748864768,73106.2130671073,0.6500378967361141,0.7,213.07315776245787,TAKER_BUY_NO
1779986471.794312,73153.20748864768,73106.2130671073,0.65103591953236,0.705,212.2663938839563,TAKER_BUY_NO
1779986472.007334,73153.20748864768,73106.2130671073,0.6516046722076935,0.71,287.53166711795376,TAKER_BUY_NO
1779986475.1790533,73147.80263417528,73106.2130671073,0.6617994466895123,0.705,375.99321458662615,TAKER_BUY_NO
1779986539.040981,73157.95932990237,73106.2130671073,0.7394590587150058,0.715,244.03059444126637,TAKER_BUY_YES
1779986576.9721673,73191.17645832944,73106.2130671073,0.8457260903573159,0.905,148.3807835011658,TAKER_BUY_YES
1779986685.519752,73206.04574533558,73106.2130671073,0.9899999904826884,0.98,875.9932145866262,MAKER_FILL_BUY
1779986696.7489438,73208.42528839564,73106.2130671073,0.989999999999998,0.475,500.00000000000006,PANIC_SELL_YES
1779986698.232385,73208.5089343084,73106.2130671073,0.99,0.475,500.00000000000006,PANIC_SELL_YES
1779986699.00692,73208.59021659243,73106.2130671073,0.99,0.475,196.53000000000003,PANIC_SELL_YES
1779986699.3845341,73208.59021659243,73106.2130671073,0.99,0.475,44.180000000000035,PANIC_SELL_YES
1779986709.1721208,73238.35142726025,73212.94744860285,0.5897794017743153,0.545,500.0,TAKER_BUY_YES
1779986720.9845386,73236.8440917547,73212.94744860285,0.6421446058145746,0.52,500.0,TAKER_BUY_YES
1779986721.6389453,73233.61378034404,73212.94744860285,0.6390395998951484,0.545,390.0948746572323,TAKER_BUY_YES
1779986722.0109162,73232.20203103664,73212.94744860285,0.6367192453757943,0.515,500.0,TAKER_BUY_YES
1779986722.242023,73232.20203103664,73212.94744860285,0.6353216949661837,0.51,500.0,TAKER_BUY_YES
1779986722.4739845,73229.6464666136,73212.94744860285,0.6329459887107173,0.52,423.95764380377136,TAKER_BUY_YES
1779986722.7617457,73229.6464666136,73212.94744860285,0.6301800216854175,0.535,367.02841676614946,TAKER_BUY_YES
1779986723.098099,73229.6464666136,73212.94744860285,0.6272659750950791,0.535,367.40203312637584,TAKER_BUY_YES
1779986723.918013,73226.75948560439,73212.94744860285,0.6203212649036975,0.53,265.9330609459923,TAKER_BUY_YES
1779986724.226736,73226.75948560439,73212.94744860285,0.6169134500233394,0.53,259.81326737967623,TAKER_BUY_YES
1779986725.1920807,73226.47356836828,73212.94744860285,0.607610699095305,0.525,250.60870040768046,TAKER_BUY_YES
1779986853.288348,73266.5553069598,73212.94744860285,0.9111616475682044,0.88,100.0,TAKER_SELL_YES
1779986876.5236146,73241.2638435379,73212.94744860285,0.7797653847949885,0.765,100.0,TAKER_SELL_YES
1779986878.3763702,73233.92755599957,73212.94744860285,0.7459714472194234,0.765,250.60870040768046,TAKER_SELL_YES
1779986878.7173994,73233.92755599957,73212.94744860285,0.7400795670406344,0.765,250.60870040768046,TAKER_SELL_YES
1779986881.408282,73227.80161559075,73212.94744860285,0.6926503958495496,0.765,250.60870040768046,TAKER_SELL_YES
1779986963.8224037,73188.57932965217,73212.94744860285,0.18611456875847004,0.09,250.60870040768046,MAKER_FILL_SELL
1779987006.4271286,73186.633055,73185.60239398108,0.4981653468935908,0.5,486.92734414365015,MAKER_FILL_BUY
1779987008.040838,73186.633055,73185.60239398108,0.5013033314865882,0.5,486.92734414365015,MAKER_FILL_SELL
1779987010.0973327,73195.73315916784,73185.60239398108,0.5255099805690289,0.505,282.76942161899746,TAKER_BUY_YES
1779987010.8301277,73195.75362890156,73185.60239398108,0.5328228062850071,0.505,283.90239644135517,TAKER_BUY_YES
1779987011.2667167,73195.75362890156,73185.60239398108,0.5364303313704617,0.505,284.17093604431216,TAKER_BUY_YES
1779987011.9683635,73198.25509283972,73185.60239398108,0.5437824859833178,0.505,368.1893267735736,TAKER_BUY_YES
1779987031.598499,73164.25019353861,73185.60239398108,0.5112381304558598,0.565,500.0,TAKER_BUY_NO
1779987043.6662002,73172.58010763791,73185.60239398108,0.42813852336703206,0.54,472.98832212773556,MAKER_FILL_BUY
1779987055.786467,73164.61968940831,73185.60239398108,0.3960622719635344,0.415,184.18495734613967,TAKER_SELL_YES
1779987056.499925,73165.88607663954,73185.60239398108,0.3929184565563931,0.415,143.38720927606684,TAKER_SELL_YES
1779987063.155395,73163.86441065943,73185.60239398108,0.3796061896366374,0.435,334.7941483153838,TAKER_SELL_YES
1779987066.9529986,73163.13357211048,73185.60239398108,0.3738771889611409,0.435,364.9038476819243,TAKER_SELL_YES
1779987067.334214,73163.13357211048,73185.60239398108,0.373111704047426,0.39,100.0,TAKER_SELL_YES
1779987092.4479403,73221.854,73185.60239398108,0.6506306203793738,0.745,164.3043900041419,TAKER_SELL_YES
1779987093.9754245,73223.25333921274,73185.60239398108,0.6805465675410236,0.745,102.44955987267534,TAKER_SELL_YES
1779987094.3266907,73223.25333921274,73185.60239398108,0.6855286330013326,0.745,138.52509089545555,TAKER_SELL_YES
1779988112.291905,73245.49431835418,73245.49431835418,0.499917980719337,0.795,500.0,TAKER_BUY_NO
