timestamp,spot_price,strike,model_prob,implied_prob,kelly_size,status
1779890115.9119692,74843.87612210531,74888.68324690188,0.3851655490336631,0.445,140.9564790970177,BUY_NO
1779890120.6189291,74853.10042765252,74888.68324690188,0.3670666798451913,0.445,99.57,BUY_NO
1779890121.909882,74851.41986483862,74888.68324690188,0.3659854376097404,0.46499999999999997,95.0,BUY_NO
1779890123.348005,74850.66706223598,74888.68324690188,0.3629910018315531,0.475,104.44704968893586,BUY_NO
1779890125.8908076,74843.76299768571,74888.68324690188,0.3560444554921422,0.485,96.15664058680011,BUY_NO
1779890133.459395,74849.83596632007,74888.68324690188,0.3369477190236592,0.485,114.413863795912,BUY_NO
1779890192.1844823,74819.19475148882,74888.68324690188,0.21927210614522474,0.365,100.91669125878809,BUY_NO
1779890204.7643988,74847.2066379188,74888.68324690188,0.2680681913190113,0.45999999999999996,110.0,BUY_NO
1779890254.990334,74919.9073296098,74888.68324690188,0.44884298059369154,0.835,293.0,BUY_NO
1779890255.012575,74919.9073296098,74888.68324690188,0.44879980823591864,0.825,452.0,BUY_NO
1779890257.264233,74930.23826877023,74888.68324690188,0.4642385902218385,0.8049999999999999,310.0,BUY_NO
1779890258.1364532,74930.23826877023,74888.68324690188,0.4711237946149355,0.8,265.0,BUY_NO
1779890298.085032,74873.50950544233,74888.68324690188,0.607179039964634,0.545,112.5,BUY_YES
1779890298.0910063,74873.50950544233,74888.68324690188,0.607193914781764,0.545,316.21,SELL_NO
1779890298.097261,74873.50950544233,74888.68324690188,0.6072231463292589,0.545,450.02,SELL_NO
1779890298.1037073,74873.50950544233,74888.68324690188,0.6072505729970026,0.545,460.76,SELL_NO
1779890298.7572439,74873.47754222115,74888.68324690188,0.6019754914667705,0.545,215.8,SELL_NO
1779890298.909107,74873.47754222115,74888.68324690188,0.6009865679997637,0.545,142.82,SELL_NO
1779890298.9149082,74873.47754222115,74888.68324690188,0.6009715269615549,0.545,336.0,SELL_NO
1779890298.9199724,74873.47754222115,74888.68324690188,0.6009960485149664,0.545,259.850724427454,SELL_NO
1779890315.0958264,74908.64744555765,74888.68324690188,0.5770898577110354,0.605,112.5,SELL_YES
1779890318.041568,74915.27892299736,74888.68324690188,0.5922549657254806,0.715,170.0,BUY_NO
1779890320.0928743,74922.61207119642,74888.68324690188,0.5987963594457213,0.715,193.69,BUY_NO
1779890366.6797373,74921.28202564089,74888.68324690188,0.6516530267981513,0.785,249.8,BUY_NO
1779890369.1763687,74925.39180563959,74888.68324690188,0.6698138005131969,0.825,284.53,BUY_NO
1779890376.3328948,74926.5035518619,74888.68324690188,0.720873871494859,0.885,454.17,BUY_NO
1779890387.6048892,74922.53363429788,74922.53363429788,0.18201503990759682,0.535,112.47,BUY_NO
1779890395.2116709,74931.28925967099,74922.53363429788,0.2564561792854803,0.53,170.01,BUY_NO
1779890395.2227721,74931.28925967099,74922.53363429788,0.256483388560496,0.53,170.01,BUY_NO
1779890396.9819572,74931.26203000004,74922.53363429788,0.2672632792322689,0.525,160.05,BUY_NO
1779890398.0406556,74931.26203000004,74922.53363429788,0.27547826497064815,0.525,130.85,BUY_NO
1779890399.4096413,74931.21635272783,74922.53363429788,0.2856905012163508,0.525,130.85,BUY_NO
1779890401.4780161,74930.93150189178,74922.53363429788,0.30102122656998515,0.525,112.47,BUY_NO
1779890503.6666338,75063.52349731425,74922.53363429788,0.7973683045135734,0.775,759.0756985349097,SELL_NO
1779890505.5011933,75064.27895545702,74922.53363429788,0.802862601514948,0.765,131.99503768717645,BUY_YES
1779890505.8963282,75064.27895545702,74922.53363429788,0.8036936358426119,0.76,227.6343014650903,SELL_NO
1779890506.3001451,75055.13885,74922.53363429788,0.8049188101350966,0.75,85.02157964137902,BUY_YES
1779890508.3834593,75056.48894640275,74922.53363429788,0.8106722866613283,0.745,107.29,BUY_YES
1779890511.6128929,75052.3246500376,74922.53363429788,0.8192239884297765,0.745,66.73100414450533,BUY_YES
1779895437.8081157,75063.63676580951,75063.63676580951,0.3795542762344464,0.895,2027.12,BUY_NO
1779895438.4201546,75063.63676580951,75063.63676580951,0.3755733405953434,0.895,1768.31,BUY_NO
1779895438.52218,75063.63676580951,75063.63676580951,0.37497514205255295,0.895,564.52,BUY_NO
