timestamp,side,qty,vwap,p_market,expected_slippage_bps,realized_slippage_bps,ev,strike,resolved_won,pnl,capital
1779562818.121909,BUY_NO,626.1535959150782,0.3987814042965236,0.39,0.0,225.16421273137377,0.10018474502960328,75851.995,False,0.0,9983.666885781075
1779562818.6368666,BUY_NO,571.7425729004599,0.41117153827702035,0.39,0.0,542.8599558210344,0.1098335935851723,75851.995,False,0.0,9961.569578830786
1779562819.1473277,BUY_NO,570.3084801970383,0.4141206708314404,0.39,0.0,618.4787392677018,0.10949117833137101,75851.995,False,0.0,9937.826791604506
1779562819.6519017,BUY_NO,568.8290649731473,0.4059136742407144,0.39,0.0,408.0429292490867,0.10915818063752758,75851.995,False,0.0,9918.871999586961
1779562820.1615322,BUY_NO,567.6535206486433,0.4113731503460448,0.39,0.0,548.029496052431,0.10882727880936582,75851.995,False,0.0,9896.818724036775
1779562820.6753268,BUY_NO,566.2459090669006,0.4101586584860773,0.39,0.0,516.8886791301868,0.10849912096810976,75851.995,False,0.0,9875.516238882356
1779562821.1893694,BUY_NO,564.9120451507821,0.4076413371059421,0.39,0.0,452.3419770754376,0.10817620126835625,75851.995,False,0.0,9855.702566015356
1779562821.7011206,BUY_NO,563.6588429450245,0.410405500118714,0.39,0.0,523.2179517618976,0.10786000587330169,75851.995,False,0.0,9834.354943219658
1779562822.205446,BUY_NO,562.3206968448853,0.4113006967701606,0.39,0.0,546.1717120554002,0.10755348514160568,75851.995,False,0.0,9812.549202609278
1779562846.5175078,BUY_YES,100.0,0.601894,0.6,0.0,31.566666666667707,-0.06498552981574068,75851.995,False,0.0,9634.440865202809
1779562847.022914,BUY_YES,100.0,0.6050353076608245,0.6,0.0,83.92179434707492,-0.06357776129809156,75851.995,False,0.0,9611.87812721252
1779562847.022914,SELL_YES,200.0,0.701,0.71,0.0,126.76056338028182,-0.2564222387019084,75851.995,True,16.458973233917547,9593.22090756931
1779562848.0375443,BUY_YES,100.0,0.6024318382874094,0.6,0.0,40.53063812349082,-0.08952929517069752,75851.995,False,0.0,9596.723505911175
1779562849.0591412,BUY_YES,100.0,0.6024190080363551,0.6,0.0,40.316800605918104,-0.08559872253765977,75851.995,False,0.0,9600.227366904006
1779562849.5741513,BUY_YES,100.0,0.6049324706619751,0.6,0.0,82.2078443662518,-0.0836711695565282,75851.995,False,0.0,9603.483872954066
1779562850.084772,BUY_YES,158.11539041110882,0.5753951351724401,0.57,0.0,94.6514942533363,-0.0324574092243991,75851.995,False,0.0,9683.815186372864
1779562850.5988421,BUY_YES,334.69687316637237,0.57,0.57,0.0,0.0,-0.0012578035540388166,75851.995,False,0.0,9701.307504834369
1779562851.1051838,BUY_YES,336.07328963260886,0.57,0.57,0.0,0.0,-9.782784765466346e-05,75851.995,False,0.0,9718.871882551846
1779562851.6128983,BUY_YES,337.390145261903,0.57,0.57,0.0,0.0,0.001044144309349071,75851.995,False,0.0,9736.505201348715
1779562852.1220322,BUY_YES,338.73078391890493,0.57,0.57,0.0,0.0,0.002168387699758023,75851.995,False,0.0,9754.208706333064
1779562852.6271074,BUY_YES,340.24219274590763,0.57,0.57,0.0,0.0,0.0032632926799055495,75851.995,False,0.0,9771.991337801452
1779562853.130949,BUY_YES,341.66999013657056,0.57,0.57,0.0,0.0,0.00433563747500576,75851.995,False,0.0,9789.848718461073
1779562853.6354308,BUY_YES,343.05210161204275,0.57,0.57,0.0,0.0,0.005389771877394867,75851.995,False,0.0,9807.778456526348
1779562854.14236,BUY_YES,344.5009163956183,0.57,0.57,0.0,0.0,0.006429616762355206,75851.995,False,0.0,9825.784044102224
1779562855.149197,BUY_YES,346.73734014275016,0.57,0.57,0.0,0.0,0.008465292868860108,75851.995,False,0.0,9843.906714723249
1779562855.6523173,BUY_YES,348.1723073289347,0.57,0.57,0.0,0.0,0.009467917890471855,75851.995,False,0.0,9862.10450989438
1779562856.1552882,BUY_YES,349.59035480367623,0.57,0.57,0.0,0.0,0.010451825756292332,75851.995,False,0.0,9880.376543821347
1779562856.6623433,BUY_YES,351.09983222757944,0.57,0.57,0.0,0.0,0.011425395331378319,75851.995,False,0.0,9898.72760311799
1779562857.1666026,BUY_YES,352.51401280386636,0.57,0.57,0.0,0.0,0.012375633966658528,75851.995,False,0.0,9917.152698727508
1779562857.6701303,BUY_YES,353.9828761650363,0.57,0.57,0.0,0.0,0.01330691830450581,75851.995,False,0.0,9935.6546934468
1779562858.1771426,BUY_YES,355.5062042895605,0.57,0.57,0.0,0.0,0.014227203622449891,75851.995,False,0.0,9954.23643865873
1779562858.6892176,BUY_YES,356.9305678505128,0.57,0.57,0.0,0.0,0.015139209276251675,75851.995,False,0.0,9972.892753291295
1779562859.195453,BUY_YES,358.5345616153153,0.57,0.57,0.0,0.0,0.01602382646352385,75851.995,False,0.0,9991.633041488629
1779562859.70568,BUY_YES,360.0676732636282,0.57,0.57,0.0,0.0,0.01689863265719105,75851.995,False,0.0,10010.453592373466
1779562860.2123516,BUY_YES,269.40012772261616,0.57,0.57,0.0,0.0,0.01777899704083752,75851.995,False,0.0,10024.527443380102
1779562860.716306,BUY_YES,92.76025260293518,0.57,0.57,0.0,0.0,0.018638167018571572,75851.995,False,0.0,10029.353702332573
1779562861.223598,BUY_YES,257.25,0.57,0.57,0.0,0.0,0.019486723975325138,75851.995,False,0.0,10042.791460132572
1779562861.730628,BUY_YES,285.0,0.57,0.57,0.0,0.0,0.020318766659654264,75851.995,False,0.0,10057.682008132573
1779562862.2425365,BUY_YES,290.75273071204657,0.57,0.57,0.0,0.0,0.02114279548511,75851.995,False,0.0,10072.873727692993
1779562863.2675605,BUY_YES,368.99334233310213,0.57,0.57,0.0,0.0,0.022745484117325465,75851.995,False,0.0,10092.161562345489
1779562863.7780392,BUY_YES,559.8272348129668,0.5480775718204746,0.54,0.0,149.58466334212088,0.024197051821684745,75851.995,False,0.0,10078.564732163453
1779562864.2887585,BUY_YES,298.7,0.54,0.54,0.0,0.0,0.055621295782773195,75851.995,False,0.0,10098.582042403454
1779562864.7916598,BUY_YES,334.7,0.54,0.54,0.0,0.0,0.05699680794093598,75851.995,False,0.0,10121.015499843455
1779562865.2955515,BUY_YES,308.04860790577914,0.54,0.54,0.0,0.0,0.05834871087820681,75851.995,False,0.0,10141.660243772774
1779562866.3123646,BUY_YES,205.35,0.54,0.54,0.0,0.0,0.06099836412450321,75851.995,False,0.0,10155.412350092773
1779562866.8266134,BUY_YES,529.74,0.54,0.54,0.0,0.0,0.06229942332857974,75851.995,False,0.0,10190.935956140773
1779562867.8488076,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.04942358139114078,75851.995,True,12.979877312015923,10145.46042632858
1779562868.8630445,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.04668071213730485,75851.995,True,12.979877312015923,9999.058796891997
1779562869.3665252,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.055358848793477966,75851.995,True,12.979877312015923,10010.046316891996
1779562869.8755426,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.05404860319421412,75851.995,True,12.979877312015923,10021.033836891997
1779562870.3820782,BUY_YES,163.54,0.45999999999999996,0.46,0.0,-1.206764157201257e-12,0.13277041882058266,75851.995,False,0.0,10038.521456699997
1779562871.3923357,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.050295834191739,75851.995,True,13.147174346843968,10049.508976699997
1779562871.904076,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.04907939951302187,75851.995,True,13.147174346843968,10060.496496699996
1779562880.504916,BUY_YES,437.9649378522864,0.4124238227464704,0.41,0.0,59.117627962692815,0.11002492266809444,75851.995,False,0.0,9994.712622374855
1779562881.522017,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.06601893714151086,75851.995,True,13.776347368972132,9850.765844802703
1779562882.0262392,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.08390867243491984,75851.995,True,13.776347368972132,9867.253364802704
1779562882.5386782,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.08180857393199192,75851.995,True,13.776347368972132,9883.740884802704
1779562883.0551538,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.07866966188699764,75851.995,True,13.776347368972132,9900.228404802703
1779562883.0551538,BUY_YES,511.66943971837827,0.3369232088575263,0.29,0.0,1618.041684742287,0.20866966188699765,75851.995,False,0.0,9826.976918149852
1779562884.0811555,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.1506548995143836,75851.995,True,14.837080913836779,9739.274850974052
1779562884.593956,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.13677578575830812,75851.995,True,14.837080913836779,9734.4649741801
1779562885.0980957,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.13304252111436238,75851.995,True,14.837080913836779,9756.452494180101
1779562885.6044478,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.12937145126027455,75851.995,True,14.837080913836779,9778.440014180102
1779562886.1121297,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.12576833216720246,75851.995,True,14.837080913836779,9800.4275341801
1779562886.6283615,BUY_YES,511.88,0.23284363522700632,0.23,0.0,123.6363142176658,0.292326034752286,75851.995,False,0.0,9890.41310743415
1779562887.641762,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.1447032509647983,75851.995,True,16.347039419906686,9912.90062743415
1779562888.156815,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.14094128995822108,75851.995,True,16.347039419906686,9935.38814743415
1779562888.6696947,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.13727623073748063,75851.995,True,16.347039419906686,9957.875667434151
1779562889.183577,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.1336835086088496,75851.995,True,16.347039419906686,9980.363187434152
1779562889.6944818,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.14018900768653075,75851.995,True,16.347039419906686,10002.85070743415
1779562890.1973612,BUY_YES,633.9399999999999,0.21324021200744553,0.21,0.0,154.29580987835888,0.2868233622727342,75851.995,False,0.0,10101.881427070251
1779562891.2118635,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.1302509459044383,75851.995,True,18.2203090223707,10125.368947070252
1779562891.7179222,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.1270784058181823,75851.995,True,18.2203090223707,10148.85646707025
1779562892.222312,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.12398470625623997,75851.995,True,18.2203090223707,10172.343987070251
1779562892.7301667,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.12093735548263523,75851.995,True,18.2203090223707,10195.831507070252
1779562893.2344582,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.11784212093383334,75851.995,True,18.2203090223707,10219.319027070253
1779562893.7379882,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.11481869703716985,75851.995,True,18.2203090223707,10242.806547070253
1779562894.2510903,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.11180539065286627,75851.995,True,18.2203090223707,10266.294067070252
1779562894.757892,BUY_YES,313.65998979103307,0.21000000000000002,0.21,0.0,1.3216940769347101e-12,0.26889486713998045,75851.995,False,0.0,10340.932458671954
1779562895.765244,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.10329870388494022,75851.995,True,19.134846211047666,10364.419978671955
1779562896.2759497,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.10055505623193067,75851.995,True,19.134846211047666,10387.907498671953
1779562897.3042428,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.09521541751211254,75851.995,True,19.134846211047666,10411.395018671954
1779562897.3042428,BUY_YES,313.65207226914066,0.21,0.21,0.0,0.0,0.2552154175121125,75851.995,False,0.0,10486.0315254664
1779562898.3192315,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.09001854319808333,75851.995,True,20.020563033791795,10509.5190454664
1779562898.8285398,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.08741844443722191,75851.995,True,20.020563033791795,10533.0065654664
1779562899.3376005,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.08487821689153996,75851.995,True,20.020563033791795,10556.4940854664
1779562899.3376005,BUY_YES,313.61260394999346,0.21,0.21,0.0,0.0,0.24487821689153996,75851.995,False,0.0,10631.121196622236
1779562900.3559184,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.08996791708042051,75851.995,True,20.878321938673217,10654.608716622235
1779562900.8659117,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.08759220173054905,75851.995,True,20.878321938673217,10678.096236622236
1779562901.3696184,SELL_YES,100.0,0.71,0.71,0.0,0.0,-0.08529901485229646,75851.995,True,20.878321938673217,10701.583756622236
1779562901.3696184,BUY_YES,313.6122917969601,0.21,0.21,0.0,0.0,0.23529901485229646,75851.995,False,0.0,10776.21079346842
