timestamp,spot_price,strike,model_prob,implied_prob,kelly_size,status
1779888591.0336623,75070.03395362549,75071.79089651385,0.4920233011910256,0.555,111.373932175603,BUY_NO
1779888624.801771,75055.67545906013,75071.79089651385,0.4466936859871904,0.525,104.19741279483169,BUY_NO
1779888674.1639028,75172.80373907428,75071.79089651385,0.4305207879487389,0.7949999999999999,612.97,BUY_NO
1779888674.1687274,75172.80373907428,75071.79089651385,0.43048880113625543,0.7949999999999999,220.0,BUY_NO
1779888674.1746473,75172.80373907428,75071.79089651385,0.43050873048042027,0.7949999999999999,612.97,BUY_NO
1779888674.1824114,75172.80373907428,75071.79089651385,0.4304749159299837,0.7949999999999999,220.0,BUY_NO
1779888674.1883113,75172.80373907428,75071.79089651385,0.430450763556295,0.7949999999999999,233.79666993707883,BUY_NO
1779888674.2480762,75172.80373907428,75071.79089651385,0.4303928729335679,0.7949999999999999,270.285041882174,BUY_NO
1779888722.325207,75032.26532934654,75071.79089651385,0.4275517715510624,0.395,122.29000000000002,SELL_NO
1779888722.355259,75032.26532934654,75071.79089651385,0.4275948880794651,0.395,115.15,SELL_NO
1779888722.416576,75032.26532934654,75071.79089651385,0.42767429648944383,0.395,217.47,SELL_NO
1779888722.4488156,75032.26532934654,75071.79089651385,0.42765598216398265,0.395,342.62,SELL_NO
1779888722.498749,75032.26532934654,75071.79089651385,0.42769643142014074,0.395,330.12,SELL_NO
1779888722.586838,75032.26532934654,75071.79089651385,0.4276960654668485,0.395,326.72,SELL_NO
1779888722.693405,75032.26532934654,75071.79089651385,0.42772742328418084,0.395,326.72,SELL_NO
1779888723.439237,75030.43690743457,75071.79089651385,0.42794670238164884,0.395,259.47,SELL_NO
1779888723.4778545,75030.43690743457,75071.79089651385,0.42797299477390643,0.395,248.63,SELL_NO
1779888723.6753259,75029.96356757566,75071.79089651385,0.4279142238479172,0.395,87.36000000000001,SELL_NO
1779888759.3387375,75024.02166655433,75071.79089651385,0.4140834300589399,0.475,133.85108486563666,BUY_NO
1779888760.2724092,75028.52463792998,75071.79089651385,0.41567840480150015,0.495,108.87594213005184,BUY_NO
1779888810.8104298,75077.74220324807,75071.79089651385,0.4754986493079011,0.605,292.64201628449536,BUY_NO
1779888815.0905397,75087.34,75071.79089651385,0.4804239025468308,0.635,172.66305851316986,BUY_NO
1779888828.226527,75075.36349021098,75071.79089651385,0.4716861252301556,0.425,127.0,SELL_NO
1779888828.335233,75075.36349021098,75071.79089651385,0.47163366835028236,0.425,157.0,SELL_NO
1779888828.3427305,75075.36349021098,75071.79089651385,0.47162556292407964,0.425,157.0,SELL_NO
1779888828.351377,75075.36349021098,75071.79089651385,0.4716145706734847,0.425,157.0,SELL_NO
1779888828.3686209,75075.36349021098,75071.79089651385,0.4716217722612189,0.425,119.07515858304112,SELL_NO
1779888858.8996027,75102.10670417047,75071.79089651385,0.5730880277775999,0.785,234.68,BUY_NO
1779888861.564448,75100.63005585592,75071.79089651385,0.5788376195978276,0.79,236.16,BUY_NO
1779888866.0864453,75100.33910437202,75071.79089651385,0.584584106798503,0.765,217.45,BUY_NO
1779888866.421156,75100.33910437202,75071.79089651385,0.5857957549085969,0.775,228.0,BUY_NO
1779888866.7124503,75100.33910437202,75071.79089651385,0.5863182486365434,0.775,256.9350773218164,BUY_NO
1779888869.7163625,75104.1250338006,75071.79089651385,0.5984302519462306,0.815,263.27,BUY_NO
1779888887.7901165,75111.11439211945,75071.79089651385,0.6757296980797618,0.885,451.11,BUY_NO
1779888908.678646,75128.41130661167,75107.92829724523,0.20145188067162917,0.515,831.29,BUY_NO
1779888908.6833162,75128.41130661167,75107.92829724523,0.20148042106869318,0.515,831.29,BUY_NO
1779888985.3619218,75153.19271606395,75107.92829724523,0.42606350236890994,0.395,90.42,SELL_NO
1779888985.4397266,75153.19271606395,75107.92829724523,0.4267007906773233,0.395,109.99999999999999,SELL_NO
1779888985.6731405,75153.19271606395,75107.92829724523,0.42774982178578413,0.395,85.34,SELL_NO
1779888985.844716,75153.19271606395,75107.92829724523,0.42859396497367785,0.395,90.0,SELL_NO
1779888985.9238317,75153.19271606395,75107.92829724523,0.42909708457266343,0.395,279.61,SELL_NO
1779888986.1416256,75153.19271606395,75107.92829724523,0.4299752007287401,0.395,642.37,SELL_NO
1779888986.2686925,75153.19271606395,75107.92829724523,0.4305534311921868,0.395,104.0,SELL_NO
1779888986.303351,75153.19271606395,75107.92829724523,0.4308617844737448,0.395,260.8399999999999,SELL_NO
1779889050.623882,75018.94393127154,75107.92829724523,0.36681586344855405,0.135,429.56,BUY_YES
1779889050.6299386,75018.94393127154,75107.92829724523,0.3668591674169314,0.135,661.02,BUY_YES
1779889050.6362462,75018.94393127154,75107.92829724523,0.36690400551815344,0.135,550.02,BUY_YES
1779889051.1776717,75018.94393127154,75107.92829724523,0.36485775821410793,0.135,482.21,BUY_YES
1779889190.4708524,74859.99847845445,74847.92997,0.7155047136283741,0.525,112.85,BUY_YES
1779889190.4803445,74859.99847845445,74847.92997,0.71536866282889,0.525,100.0,BUY_YES
1779889190.5235672,74859.99847845445,74847.92997,0.7153804976717377,0.525,663.8768458063346,BUY_YES
1779889285.1982481,74795.17443162903,74847.92997,0.4271674223403357,0.455,539.05,SELL_YES
1779889285.228917,74795.17443162903,74847.92997,0.42696274306232024,0.455,302.0115079736456,SELL_YES
1779889303.8210652,74807.63652952547,74847.92997,0.3581384159797647,0.425,168.0,BUY_NO
1779889312.9787436,74803.88886262728,74847.92997,0.3657371074887031,0.455,149.21624689062804,BUY_NO
1779889381.37293,74818.36708417682,74847.92997,0.361161842992082,0.335,317.21624689062804,SELL_NO
1779889396.3792238,74827.28802243507,74847.92997,0.42064541208558864,0.475,94.54389434544893,BUY_NO
1779889412.7049682,74812.18120594202,74847.92997,0.4051496651596793,0.475,94.39685574445593,BUY_NO
1779889421.375717,74794.55454267949,74847.92997,0.4012580938947728,0.51,145.0,BUY_NO
1779889424.636219,74781.81830888409,74847.92997,0.3924251118285524,0.505,100.19821562392792,BUY_NO
