timestamp,side,qty,vwap,p_market,expected_slippage_bps,realized_slippage_bps,ev,strike,resolved_won,pnl,capital
1779562326.9969573,BUY_NO,232.17,0.21999999999999997,0.21999999999999997,0.0,0.0,0.27314006626592147,75845.815,False,0.0,10006.388293216
1779562327.5049894,BUY_NO,233.7871283639267,0.21999999999999997,0.21999999999999997,0.0,0.0,0.27150357777546963,75845.815,False,0.0,10012.821291622195
1779562335.0594199,BUY_NO,250.89,0.21999999999999997,0.21999999999999997,0.0,0.0,0.25146273125091356,75845.815,False,0.0,10019.727095494194
1779562335.5619771,BUY_NO,233.42983883974279,0.21999999999999997,0.21999999999999997,0.0,0.0,0.25035823284141945,75845.815,False,0.0,10026.150216702952
1779562345.6574275,BUY_NO,241.26,0.21,0.20999999999999996,1.3216940769347103e-12,1.3216940769347103e-12,0.2432833587837396,75845.815,False,0.0,10029.343729418935
1779562347.169415,BUY_NO,472.23128220120225,0.20999999999999996,0.20999999999999996,0.0,0.0,0.24134055438748359,75845.815,False,0.0,10044.923428898352
1779562434.2416978,BUY_NO,379.86,0.17000000000000004,0.17000000000000004,0.0,0.0,0.3920594404767169,75845.815,False,0.0,10032.449890198255
1779562458.0167942,BUY_NO,385.6559337152039,0.16000000000000003,0.16000000000000003,0.0,0.0,0.2808058893018853,75845.815,False,0.0,10045.46574897192
1779562500.508487,SETTLE_NO,2429.284183120076,0.0,0.0,0.0,0.0,0.0,75845.815,False,-485.20525144149235,9486.730386854302
1779562642.8367805,BUY_YES,124.14,0.46,0.46,0.0,0.0,0.3750360462786045,75853.275,False,0.0,9496.273467782301
1779562643.3472252,BUY_YES,142.9351107367978,0.46,0.46,0.0,0.0,0.37533682774650085,75853.275,False,0.0,9507.26593743379
1779562644.8650744,BUY_YES,170.83,0.4600000000000001,0.46,1.206764157201257e-12,1.206764157201257e-12,0.3761806459999474,75853.275,False,0.0,9520.409527049793
1779562645.3679929,BUY_YES,152.40514860834864,0.46,0.46,0.0,0.0,0.37644424685929495,75853.275,False,0.0,9532.132280565756
1779562650.941547,BUY_YES,240.4,0.43,0.43,0.0,0.0,0.3917848445561459,75853.275,False,0.0,9545.449239795578
1779562652.983353,BUY_YES,240.19689985526188,0.43,0.43,0.0,0.0,0.3824304422328973,75853.275,False,0.0,9567.602096048533
1779562653.4921112,BUY_YES,199.17345792862483,0.43,0.43,0.0,0.0,0.38027566832867027,75853.275,False,0.0,9585.966322573922
1779562654.0011773,BUY_YES,199.21741280790172,0.43000000000000005,0.43,1.2909570053780891e-12,1.2909570053780891e-12,0.3781860634262323,75853.275,False,0.0,9604.334608455489
1779562654.5052555,BUY_YES,198.4993030224917,0.43,0.43,0.0,0.0,0.3761806914258789,75853.275,False,0.0,9622.636574887665
1779562655.010018,BUY_YES,198.59858603922646,0.43000000000000005,0.43,1.2909570053780891e-12,1.2909570053780891e-12,0.37423438648183993,75853.275,False,0.0,9640.947710384427
1779562665.1745129,BUY_YES,305.8688518325898,0.37,0.37,0.0,0.0,0.40741731521147295,75853.275,False,0.0,9622.614013956954
1779562667.2119102,BUY_YES,209.01811457335953,0.32,0.32,0.0,0.0,0.43250568411895923,75853.275,False,0.0,9599.490654986133
1779562667.7224767,BUY_YES,166.56539258746443,0.32,0.32,0.0,0.0,0.45042058346756547,75853.275,False,0.0,9624.334331444317
1779562672.8002715,BUY_YES,438.89,0.23055412517942994,0.23,0.0,24.092399105649207,0.5002098322522684,75853.275,False,0.0,9595.969204254674
1779562673.3068151,BUY_YES,334.62311590193264,0.23,0.23,0.0,0.0,0.5048081449333356,75853.275,False,0.0,9661.94321231859
1779562800.096004,SETTLE_YES,3321.3613938939993,0.0,0.0,0.0,0.0,0.0,75853.275,False,-1231.7989670767415,8200.544199005231
