timestamp,spot_price,strike,model_prob,implied_prob,kelly_size,status
1779562326.4845765,75853.13500000001,75845.815,0.5051649547925309,0.735,222.01,BUY_NO
1779562326.9969573,75853.13500000001,75845.815,0.5068599337340786,0.74,232.17,BUY_NO
1779562327.5049894,75853.13500000001,75845.815,0.5084964222245304,0.74,248.9744955808484,BUY_NO
1779562335.0594199,75853.13500000001,75845.815,0.5285372687490865,0.74,250.89,BUY_NO
1779562335.5619771,75853.13500000001,75845.815,0.5296417671585806,0.74,233.42983883974279,BUY_NO
1779562345.6574275,75853.13500000001,75845.815,0.5467166412162604,0.745,241.26,BUY_NO
1779562347.169415,75853.13500000001,75845.815,0.5486594456125164,0.745,472.23128220120225,BUY_NO
1779562434.2416978,75845.815,75845.815,0.437940559523283,0.7649999999999999,379.86,BUY_NO
1779562434.746971,75845.815,75845.815,0.44255875338464024,0.7649999999999999,315.79564488968725,BUY_NO
1779562458.0167942,75852.85500000001,75845.815,0.5591941106981146,0.77,385.6559337152039,BUY_NO
1779562641.825107,75882.58499999999,75853.275,0.8346353809876045,0.555,208.84,BUY_YES
1779562642.8367805,75882.58499999999,75853.275,0.8350360462786045,0.555,124.14,BUY_YES
1779562643.3472252,75882.58499999999,75853.275,0.8353368277465009,0.555,142.9351107367978,BUY_YES
1779562643.850359,75882.58499999999,75853.275,0.8356247731761077,0.555,184.92534573956794,BUY_YES
1779562644.8650744,75882.58499999999,75853.275,0.8361806459999475,0.555,170.83,BUY_YES
1779562645.3679929,75882.58499999999,75853.275,0.836444246859295,0.555,152.40514860834864,BUY_YES
1779562645.8725407,75882.58499999999,75853.275,0.8367010499905795,0.555,160.74447348451508,BUY_YES
1779562646.8864436,75876.455,75853.275,0.8346029257652772,0.555,181.01,BUY_YES
1779562650.941547,75872.225,75853.275,0.8217848445561459,0.54,240.4,BUY_YES
1779562651.453726,75872.225,75853.275,0.8193280499683245,0.54,199.65934120423162,BUY_YES
1779562651.962275,75872.225,75853.275,0.8169630984083642,0.54,233.40825518871222,BUY_YES
1779562652.4801047,75872.225,75853.275,0.8146290107168465,0.54,239.23808523003933,BUY_YES
1779562652.983353,75872.225,75853.275,0.8124304422328973,0.54,240.19689985526188,BUY_YES
1779562653.4921112,75872.225,75853.275,0.8102756683286703,0.54,199.17345792862483,BUY_YES
1779562654.0011773,75872.225,75853.275,0.8081860634262323,0.54,199.21741280790172,BUY_YES
1779562654.5052555,75872.225,75853.275,0.8061806914258789,0.54,198.4993030224917,BUY_YES
1779562655.010018,75872.225,75853.275,0.80423438648184,0.54,198.59858603922646,BUY_YES
1779562664.6698,75871.055,75853.275,0.7786333364035318,0.515,239.1562273156751,BUY_YES
1779562665.1745129,75871.055,75853.275,0.777417315211473,0.51,305.8688518325898,BUY_YES
1779562667.2119102,75869.995,75853.275,0.7725056841189593,0.495,209.01811457335953,BUY_YES
1779562667.7224767,75868.495,75853.275,0.7704205834675655,0.485,166.56539258746443,BUY_YES
1779562672.8002715,75860.005,75853.275,0.7402098322522684,0.445,438.89,BUY_YES
1779562673.3068151,75860.005,75853.275,0.7348081449333356,0.44,342.9270057755066,BUY_YES
1779562681.9317358,75848.805,75853.275,0.6314241353647506,0.405,345.4,BUY_YES
1779562808.794986,75849.345,75845.815,0.5024382804388184,0.31999999999999995,180.78422639277045,BUY_NO
